ショップ名,親カテゴリ,子カテゴリ,親商品タイプ,子商品タイプ,性別,ブランド品番,商品名,CS品番,カラー,サイズ,販売価格（税抜）,販売タイプ,価格タイプ,元上代（税抜）,注文数,合計金額（税抜）,注文日,バーコード
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTDAY245013,コード刺繍デザインシアーハイネックトップス,IV/FREE,アイボリー,FREE,4500,通常,プロパー,4500,1,4500,20250113,3000001448259
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTDAY245013,コード刺繍デザインシアーハイネックトップス,IV/FREE,アイボリー,FREE,4500,通常,プロパー,4500,1,4500,20250115,3000001448259
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTDAY245013,コード刺繍デザインシアーハイネックトップス,IV/FREE,アイボリー,FREE,4500,通常,プロパー,4500,1,4500,20250117,3000001448259
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ワンピース/ドレス,ワンピース,WOMEN,UTIZI245009,ハーフ釦ニットワンピース,NAT/FREE,ナチュラル,FREE,6354,通常,セール,8100,1,6354,20250116,3000001462453
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ワンピース/ドレス,ワンピース,WOMEN,UTIZI245009,ハーフ釦ニットワンピース,NVY/FREE,ネイビー,FREE,8100,予約,プロパー,8100,1,8100,20250113,3000001462460
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ワンピース/ドレス,ワンピース,WOMEN,UTIZI245009,ハーフ釦ニットワンピース,NVY/FREE,ネイビー,FREE,6354,通常,セール,8100,1,6354,20250115,3000001462460
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ワンピース/ドレス,ワンピース,WOMEN,UTIZI245009,ハーフ釦ニットワンピース,NVY/FREE,ネイビー,FREE,6354,通常,セール,8100,1,6354,20250116,3000001462460
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ワンピース/ドレス,ワンピース,WOMEN,UTIZI245009,ハーフ釦ニットワンピース,NAT/FREE,ナチュラル,FREE,6354,通常,セール,8100,3,19062,20250115,3000001462453
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ワンピース/ドレス,ワンピース,WOMEN,UTIZI245009,ハーフ釦ニットワンピース,NAT/FREE,ナチュラル,FREE,6354,通常,セール,8100,1,6354,20250117,3000001462453
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245071,ポンポンカラフルマフラー,OTHER/FREE,その他,FREE,4000,通常,プロパー,4000,2,8000,20250115,3000001472018
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245071,ポンポンカラフルマフラー,OTHER/FREE,その他,FREE,4000,通常,プロパー,4000,1,4000,20250114,3000001472018
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245071,ポンポンカラフルマフラー,OTHER/FREE,その他,FREE,4000,予約,プロパー,4000,2,8000,20250112,3000001472018
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTIZI246001,オーバーエコレザーブルゾン,BRN/FREE,ブラウン,FREE,7200,予約,プロパー,7200,1,7200,20250112,3000001483403
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245077,三角マルチマフラー,LBLU/FREE,ライトブルー,FREE,3600,通常,プロパー,3600,1,3600,20250112,3000001515357
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,帽子,ニットキャップ/ビーニー,WOMEN,UTEZC245078,ニットフードウォーマー,LBLU/FREE,ライトブルー,FREE,4500,通常,プロパー,4500,1,4500,20250115,3000001510970
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,帽子,ニットキャップ/ビーニー,WOMEN,UTEZC245078,ニットフードウォーマー,LBLU/FREE,ライトブルー,FREE,4500,通常,プロパー,4500,1,4500,20250116,3000001510970
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,帽子,ニットキャップ/ビーニー,WOMEN,UTEZC245078,ニットフードウォーマー,LBLU/FREE,ライトブルー,FREE,4500,通常,プロパー,4500,2,9000,20250112,3000001510970
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,帽子,ニットキャップ/ビーニー,WOMEN,UTEZC245078,ニットフードウォーマー,LBLU/FREE,ライトブルー,FREE,4500,通常,プロパー,4500,1,4500,20250117,3000001510970
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245079,トグル釦マフラー,IV/FREE,アイボリー,FREE,2718,通常,セール,4200,1,2718,20250113,3000001511038
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245080,ボーダーニットチョーカー,BLK/FREE,ブラック,FREE,1809,通常,セール,2700,1,1809,20250116,3000001511069
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245080,ボーダーニットチョーカー,BLK/FREE,ブラック,FREE,1809,通常,セール,2700,2,3618,20250115,3000001511069
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245080,ボーダーニットチョーカー,PNK/FREE,ピンク,FREE,2700,通常,プロパー,2700,1,2700,20250114,3000001511076
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,手袋,WOMEN,UTEZC245081,カラフルミトン,GRY/FREE,グレー,FREE,1809,通常,セール,2700,1,1809,20250112,3000001511090
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,帽子,キャップ,WOMEN,UTEZC245082,中綿フライトキャップ,BLK/FREE,ブラック,FREE,1809,通常,セール,4500,1,1809,20250115,3000001511144
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,ネックレス,WOMEN,UTEZC245083,カラーハートネックレス,GOLD/FREE,ゴールド,FREE,4500,通常,プロパー,4500,1,4500,20250113,3000001511151
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,ネックレス,WOMEN,UTEZC245083,カラーハートネックレス,GOLD/FREE,ゴールド,FREE,4500,通常,プロパー,4500,1,4500,20250112,3000001511151
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,ピアス（両耳用）,WOMEN,UTEZC245084,リボンデザインパールピアス,GOLD/FREE,ゴールド,FREE,2000,通常,プロパー,2000,2,4000,20250116,3000001511168
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,ピアス（両耳用）,WOMEN,UTEZC245085,パールハートピアス,GOLD/FREE,ゴールド,FREE,2000,予約,プロパー,2000,1,2000,20250117,3000001511175
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,イヤリング,WOMEN,UTEZC245086,メタルリボンイヤリング,GOLD/FREE,ゴールド,FREE,1800,通常,プロパー,1800,1,1800,20250117,3000001511199
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,イヤリング,WOMEN,UTEZC245086,メタルリボンイヤリング,SIL/FREE,シルバー,FREE,1800,通常,プロパー,1800,1,1800,20250117,3000001511182
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,イヤリング,WOMEN,UTEZC245086,メタルリボンイヤリング,GOLD/FREE,ゴールド,FREE,1800,通常,プロパー,1800,1,1800,20250112,3000001511199
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,イヤリング,WOMEN,UTEZC245086,メタルリボンイヤリング,SIL/FREE,シルバー,FREE,1800,通常,プロパー,1800,1,1800,20250112,3000001511182
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,ネックレス,WOMEN,UTEZC245088,パールストーンドッキングネックレス,GOLD/FREE,ゴールド,FREE,2700,通常,プロパー,2700,1,2700,20250113,3000001511236
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,アクセサリー,ネックレス,WOMEN,UTEZC245088,パールストーンドッキングネックレス,SIL/FREE,シルバー,FREE,2700,通常,プロパー,2700,2,5400,20250112,3000001511229
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245090,ざくざくカラーマフラー,IV/FREE,アイボリー,FREE,4000,通常,プロパー,4000,1,4000,20250113,3000001511267
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ファッション雑貨,マフラー,WOMEN,UTEZC245090,ざくざくカラーマフラー,BLU/FREE,ブルー,FREE,4000,通常,プロパー,4000,1,4000,20250112,3000001511281
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ステンカラーコート,WOMEN,UTEZC245091,中綿ステンカラーコート,BEG/FREE,ベージュ,FREE,11700,通常,セール,13000,1,11700,20250116,3000001511335
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,スウェット,WOMEN,UTEZC245073,LONDON裏起毛BIGスウェット,LPUR/FREE,ライトパープル,FREE,6300,通常,プロパー,6300,1,6300,20250115,3000001509806
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,スウェット,WOMEN,UTEZC245073,LONDON裏起毛BIGスウェット,LPUR/FREE,ライトパープル,FREE,6300,通常,プロパー,6300,1,6300,20250112,3000001509806
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,スウェット,WOMEN,UTEZC245073,LONDON裏起毛BIGスウェット,LGRY/FREE,ライトグレー,FREE,6300,通常,プロパー,6300,1,6300,20250114,3000001509783
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,BLU/FREE,ブルー,FREE,6300,通常,プロパー,6300,2,12600,20250113,3000001509851
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,IV/FREE,アイボリー,FREE,6300,通常,プロパー,6300,1,6300,20250116,3000001509844
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,BLU/FREE,ブルー,FREE,6300,通常,プロパー,6300,1,6300,20250116,3000001509851
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,BLU/FREE,ブルー,FREE,6300,通常,プロパー,6300,1,6300,20250115,3000001509851
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,BLU/FREE,ブルー,FREE,6300,通常,プロパー,6300,1,6300,20250112,3000001509851
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,IV/FREE,アイボリー,FREE,6300,通常,プロパー,6300,1,6300,20250112,3000001509844
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTEZC245075,エンブレム刺繍カーディガン,IV/FREE,アイボリー,FREE,6300,通常,プロパー,6300,3,18900,20250113,3000001509844
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTEZC245076,CREW 刺繍ニット,IV/FREE,アイボリー,FREE,5400,通常,プロパー,5400,1,5400,20250113,3000001509882
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTEZC245076,CREW 刺繍ニット,NVY/FREE,ネイビー,FREE,5400,通常,プロパー,5400,1,5400,20250113,3000001509868
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTEZC245076,CREW 刺繍ニット,GRY/FREE,グレー,FREE,5400,予約,プロパー,5400,1,5400,20250114,3000001509875
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,スカート,スカート,WOMEN,UTEZC246001,バイカラープリーツスカート,IV/FREE,アイボリー,FREE,6300,予約,プロパー,6300,1,6300,20250114,3000001483434
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,スカート,スカート,WOMEN,UTEZC246001,バイカラープリーツスカート,IV/FREE,アイボリー,FREE,6300,通常,プロパー,6300,1,6300,20250115,3000001483434
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTIZI246002,セーラーボーダーニット,ORG/FREE,オレンジ,FREE,6300,予約,プロパー,6300,1,6300,20250112,3000001501305
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTIZI246002,セーラーボーダーニット,BLU/FREE,ブルー,FREE,6300,通常,プロパー,6300,1,6300,20250116,3000001501299
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTIZI246002,セーラーボーダーニット,BLU/FREE,ブルー,FREE,6300,予約,プロパー,6300,1,6300,20250113,3000001501299
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTIZI246003,ギンガムチェックカーディガン,GRN/FREE,グリーン,FREE,6300,予約,プロパー,6300,1,6300,20250112,3000001501435
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTIZI246003,ギンガムチェックカーディガン,PNK/FREE,ピンク,FREE,6300,予約,プロパー,6300,1,6300,20250112,3000001501459
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTIZI246003,ギンガムチェックカーディガン,YEL/FREE,イエロー,FREE,6300,通常,プロパー,6300,1,6300,20250116,3000001501442
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,カーディガン/ボレロ,WOMEN,UTIZI246003,ギンガムチェックカーディガン,YEL/FREE,イエロー,FREE,6300,予約,プロパー,6300,1,6300,20250115,3000001501442
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTIZI246004,カラフルチルデンニット,NVY/FREE,ネイビー,FREE,6300,予約,プロパー,6300,1,6300,20250112,3000001501473
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTIZI246004,カラフルチルデンニット,NVY/FREE,ネイビー,FREE,6300,予約,プロパー,6300,1,6300,20250113,3000001501473
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,シャツ/ブラウス,WOMEN,UTEZC256003,チェックフーディーシャツ,NVY/FREE,ネイビー,FREE,5400,予約,プロパー,5400,1,5400,20250112,3000001511373
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,シャツ/ブラウス,WOMEN,UTEZC256003,チェックフーディーシャツ,YEL/FREE,イエロー,FREE,5400,通常,プロパー,5400,1,5400,20250116,3000001511366
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256001,カラー中綿ボリュームブルゾン,ORG/FREE,オレンジ,FREE,9000,予約,プロパー,9000,1,9000,20250117,3000005630629
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ダウンジャケット/コート,WOMEN,UTEZC256051,トグル釦ダウン,BLK/FREE,ブラック,FREE,15400,予約,プロパー,15400,1,15400,20250113,3000005632661
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ダウンジャケット/コート,WOMEN,UTEZC256051,トグル釦ダウン,BLK/FREE,ブラック,FREE,15400,予約,プロパー,15400,1,15400,20250112,3000005632661
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ダウンジャケット/コート,WOMEN,UTEZC256051,トグル釦ダウン,IV/FREE,アイボリー,FREE,15400,予約,プロパー,15400,2,30800,20250112,3000005632654
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256052,襟配色中綿コート,BEG/FREE,ベージュ,FREE,9000,予約,プロパー,9000,1,9000,20250115,3000005632715
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256052,襟配色中綿コート,BEG/FREE,ベージュ,FREE,9000,予約,プロパー,9000,1,9000,20250112,3000005632715
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256052,襟配色中綿コート,BEG/FREE,ベージュ,FREE,9000,予約,プロパー,9000,2,18000,20250117,3000005632715
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256052,襟配色中綿コート,BEG/FREE,ベージュ,FREE,9000,予約,プロパー,9000,1,9000,20250116,3000005632715
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256053,花柄中綿ブルゾン,OTHER/FREE,その他,FREE,11000,予約,プロパー,11000,2,22000,20250113,3000005632722
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ダウンベスト,WOMEN,UTEZC256054,チェックパファーベスト,BLU/FREE,ブルー,FREE,9000,予約,プロパー,9000,2,18000,20250113,3000005632739
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ダウンベスト,WOMEN,UTEZC256054,チェックパファーベスト,BLU/FREE,ブルー,FREE,9000,予約,プロパー,9000,2,18000,20250117,3000005632739
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,ジャケット/アウター,ブルゾン,WOMEN,UTEZC256055,小花柄キルトショートジャケット,WHT/FREE,ホワイト,FREE,9000,予約,プロパー,9000,1,9000,20250115,3000005632746
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTEZC256057,配色わんわんニット,RED/FREE,レッド,FREE,5400,予約,プロパー,5400,1,5400,20250115,3000005632777
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTEZC256057,配色わんわんニット,RED/FREE,レッド,FREE,5400,予約,プロパー,5400,1,5400,20250116,3000005632777
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,ニット/セーター,WOMEN,UTEZC256059,ボーダーカウチンプルオーバー,NVY/FREE,ネイビー,FREE,9000,予約,プロパー,9000,1,9000,20250117,3000005632814
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,スカート,スカート,WOMEN,UTEZC256062,ティアードレーススカート,BLK/FREE,ブラック,FREE,5400,予約,プロパー,5400,1,5400,20250113,3000005632906
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,スカート,スカート,WOMEN,UTEZC256062,ティアードレーススカート,IV/FREE,アイボリー,FREE,5400,予約,プロパー,5400,1,5400,20250113,3000005632890
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,スウェット,WOMEN,UTEZC256064,エンブレム裏起毛スウェット,BLU/FREE,ブルー,FREE,5400,予約,プロパー,5400,1,5400,20250112,3000005632944
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,スウェット,WOMEN,UTEZC256064,エンブレム裏起毛スウェット,LGRY/FREE,ライトグレー,FREE,5400,予約,プロパー,5400,1,5400,20250113,3000005632937
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTEZC256068,ハイネックシアーカラーTOPS,BLU/FREE,ブルー,FREE,3600,予約,プロパー,3600,1,3600,20250112,3000005633033
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTEZC256068,ハイネックシアーカラーTOPS,BLU/FREE,ブルー,FREE,3600,予約,プロパー,3600,1,3600,20250117,3000005633033
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTEZC256068,ハイネックシアーカラーTOPS,WHT/FREE,ホワイト,FREE,3600,予約,プロパー,3600,1,3600,20250112,3000005633019
YARD PLUS/AUNT MARIE'S,Unitage,Unitage,トップス,Tシャツ/カットソー,WOMEN,UTEZC256068,ハイネックシアーカラーTOPS,WHT/FREE,ホワイト,FREE,3600,予約,プロパー,3600,1,3600,20250116,3000005633019
